,time,total_grid,bought_grid,excess_produced,compensated,compensation_rate,sold_grid,nighttime_bought_grid,wasted_production,temperature,temperature_diff,month,year,sun_factor,pv_produced,pv_self_consumed,consumption,pv_self_consumption_rate,production_consumption_ratio,self_sufficiency_ratio_total,self_sufficiency_ratio_daytime,wasted_production_rate
1189,2026-04-04 00:00:00+03:00,37.39,37.32,0.07,0.07,0.01,0.0,12.93,0.0,0.72,-20.28,apr,2026,10.41,3.2,3.13,40.45,0.98,0.08,0.08,0.11,0.0
1190,2026-04-05 00:00:00+03:00,26.09,25.41,1.82,0.68,0.09,1.14,10.95,0.5,2.42,-18.58,apr,2026,10.29,10.5,8.68,34.09,0.83,0.31,0.25,0.38,0.05
1191,2026-04-06 00:00:00+03:00,21.4,20.48,1.12,0.92,0.09,0.2,8.83,0.15,3.48,-17.53,apr,2026,10.26,8.0,6.88,27.36,0.86,0.29,0.25,0.37,0.02
1192,2026-04-07 00:00:00+03:00,25.22,24.46,0.96,0.76,0.06,0.2,9.23,0.17,4.89,-16.11,apr,2026,10.23,10.0,9.04,33.5,0.9,0.3,0.27,0.37,0.02
1193,2026-04-08 00:00:00+03:00,14.71,14.1,16.41,0.61,0.23,15.8,11.11,0.68,4.52,-16.48,apr,2026,10.2,31.1,14.69,28.79,0.47,1.08,0.51,0.83,0.02
1194,2026-04-09 00:00:00+03:00,17.29,16.51,15.66,0.78,0.23,14.88,12.35,0.44,1.39,-19.61,apr,2026,10.09,31.3,15.64,32.15,0.5,0.97,0.49,0.79,0.01
1195,2026-04-10 00:00:00+03:00,17.65,16.43,9.05,1.22,0.16,7.83,11.09,1.05,2.64,-18.36,apr,2026,9.98,30.6,21.55,37.98,0.7,0.81,0.57,0.8,0.03
1196,2026-04-11 00:00:00+03:00,19.36,18.12,6.33,1.24,0.17,5.09,12.65,2.06,4.27,-16.73,apr,2026,9.94,31.2,24.87,42.99,0.8,0.73,0.58,0.82,0.07
1197,2026-04-12 00:00:00+03:00,24.12,22.82,8.07,1.3,0.18,6.77,11.41,1.89,5.22,-15.78,apr,2026,9.91,28.1,20.03,42.85,0.71,0.66,0.47,0.64,0.07
1203,2026-04-18 00:00:00+03:00,22.99,21.7,7.23,1.29,0.13,5.94,10.41,2.51,7.42,-13.58,apr,2026,9.48,29.2,21.97,43.67,0.75,0.67,0.5,0.66,0.09
1204,2026-04-19 00:00:00+03:00,10.78,10.59,22.78,0.19,0.24,22.59,8.0,0.08,5.72,-15.28,apr,2026,9.45,34.5,11.72,22.31,0.34,1.55,0.53,0.82,0.0
1205,2026-04-20 00:00:00+03:00,10.58,10.33,19.19,0.25,0.32,18.94,8.21,0.14,5.98,-15.02,apr,2026,9.42,34.9,15.71,26.04,0.45,1.34,0.6,0.88,0.0
1206,2026-04-21 00:00:00+03:00,10.35,9.74,17.37,0.61,0.26,16.76,7.75,0.35,7.7,-13.3,apr,2026,9.39,35.0,17.63,27.37,0.5,1.28,0.64,0.9,0.01
1207,2026-04-22 00:00:00+03:00,14.16,13.38,7.59,0.78,0.28,6.81,6.83,0.74,6.12,-14.88,apr,2026,9.35,21.5,13.91,27.29,0.65,0.79,0.51,0.68,0.03
1208,2026-04-23 00:00:00+03:00,11.9,10.62,14.26,1.28,0.38,12.98,6.17,0.4,5.51,-15.49,apr,2026,9.24,33.3,19.04,29.66,0.57,1.12,0.64,0.81,0.01
1209,2026-04-24 00:00:00+03:00,12.1,10.94,14.87,1.16,0.27,13.71,7.45,1.07,6.61,-14.39,apr,2026,9.21,30.2,15.33,26.27,0.51,1.15,0.58,0.81,0.04
1210,2026-04-25 00:00:00+03:00,18.1,16.4,8.65,1.7,0.26,6.95,6.77,1.33,4.82,-16.18,apr,2026,9.18,20.1,11.45,27.85,0.57,0.72,0.41,0.54,0.07
1211,2026-04-26 00:00:00+03:00,19.26,17.37,12.95,1.89,0.27,11.06,9.09,1.44,3.27,-17.73,apr,2026,9.07,30.9,17.95,35.32,0.58,0.87,0.51,0.68,0.05
1212,2026-04-27 00:00:00+03:00,23.86,21.09,8.13,2.77,0.18,5.36,9.1,2.03,3.83,-17.17,apr,2026,9.04,23.0,14.87,35.96,0.65,0.64,0.41,0.55,0.09
1213,2026-04-28 00:00:00+03:00,15.22,12.81,17.46,2.41,0.36,15.05,9.32,0.7,3.88,-17.12,apr,2026,9.01,35.1,17.64,30.45,0.5,1.15,0.58,0.83,0.02
1214,2026-04-29 00:00:00+03:00,15.6,14.58,11.84,1.02,0.26,10.82,11.53,0.7,3.77,-17.23,apr,2026,8.9,35.7,23.86,38.44,0.67,0.93,0.62,0.89,0.02
1215,2026-04-30 00:00:00+03:00,13.23,11.85,11.41,1.38,0.19,10.03,6.36,1.5,8.9,-12.1,apr,2026,8.87,30.8,19.39,31.24,0.63,0.99,0.62,0.78,0.05
1216,2026-05-01 00:00:00+03:00,6.62,6.15,21.4,0.47,0.36,20.93,5.67,0.11,11.16,-9.84,may,2026,8.84,38.3,16.9,23.05,0.44,1.66,0.73,0.97,0.0
1217,2026-05-02 00:00:00+03:00,21.0,20.71,6.63,0.29,0.05,6.34,5.15,0.08,11.81,-9.19,may,2026,8.81,14.9,8.27,28.98,0.56,0.51,0.29,0.35,0.01
1218,2026-05-03 00:00:00+03:00,7.05,6.15,16.89,0.9,0.27,15.99,4.16,0.74,9.31,-11.69,may,2026,8.78,26.9,10.01,16.16,0.37,1.66,0.62,0.83,0.03
1219,2026-05-04 00:00:00+03:00,21.81,20.85,0.97,0.96,0.04,0.01,4.77,0.01,5.96,-15.04,may,2026,8.67,14.4,13.43,34.28,0.93,0.42,0.39,0.46,0.0
1220,2026-05-05 00:00:00+03:00,16.05,12.74,14.02,3.31,0.31,10.71,5.27,2.19,6.07,-14.93,may,2026,8.56,34.9,20.88,33.62,0.6,1.04,0.62,0.74,0.06
1221,2026-05-06 00:00:00+03:00,8.68,8.41,27.83,0.27,0.34,27.56,6.82,0.13,5.58,-15.42,may,2026,8.53,40.6,12.77,21.18,0.31,1.92,0.6,0.89,0.0
1222,2026-05-07 00:00:00+03:00,11.51,10.8,24.37,0.71,0.37,23.66,8.11,0.15,5.84,-15.16,may,2026,8.51,42.3,17.93,28.73,0.42,1.47,0.62,0.87,0.0
1223,2026-05-08 00:00:00+03:00,10.13,9.42,25.38,0.71,0.29,24.67,6.4,0.88,7.7,-13.3,may,2026,8.48,42.6,17.22,26.64,0.4,1.6,0.65,0.85,0.02
1224,2026-05-09 00:00:00+03:00,8.43,7.2,19.91,1.23,0.35,18.68,4.81,0.32,9.13,-11.87,may,2026,8.45,40.1,20.19,27.39,0.5,1.46,0.74,0.89,0.01
1225,2026-05-10 00:00:00+03:00,7.52,6.96,25.24,0.56,0.39,24.68,4.92,0.03,9.2,-11.8,may,2026,8.42,40.7,15.46,22.42,0.38,1.82,0.69,0.88,0.0
1226,2026-05-11 00:00:00+03:00,8.8,7.54,11.02,1.26,0.28,9.76,3.75,2.19,10.11,-10.89,may,2026,8.32,25.5,14.48,22.02,0.57,1.16,0.66,0.79,0.09
1227,2026-05-12 00:00:00+03:00,22.97,22.41,0.57,0.56,0.08,0.01,3.63,0.01,9.0,-12.0,may,2026,8.22,4.9,4.33,26.74,0.88,0.18,0.16,0.19,0.0
1228,2026-05-13 00:00:00+03:00,14.81,13.89,2.22,0.92,0.18,1.3,3.97,0.39,11.0,-10.0,may,2026,8.19,8.1,5.88,19.77,0.73,0.41,0.3,0.37,0.05
1229,2026-05-14 00:00:00+03:00,20.31,18.62,5.25,1.69,0.17,3.56,4.96,1.38,8.32,-12.68,may,2026,8.16,18.1,12.85,31.47,0.71,0.58,0.41,0.48,0.08
1230,2026-05-15 00:00:00+03:00,8.03,6.69,24.35,1.34,0.37,23.01,4.45,1.16,12.12,-8.88,may,2026,8.14,37.7,13.35,20.04,0.35,1.88,0.67,0.86,0.03
1231,2026-05-16 00:00:00+03:00,7.9,7.09,19.55,0.81,0.26,18.74,4.86,0.25,12.7,-8.3,may,2026,8.12,29.7,10.15,17.24,0.34,1.72,0.59,0.82,0.01
1232,2026-05-17 00:00:00+03:00,13.09,11.24,14.34,1.85,0.21,12.49,5.87,1.57,7.85,-13.15,may,2026,8.09,29.8,15.46,26.7,0.52,1.12,0.58,0.74,0.05
1233,2026-05-18 00:00:00+03:00,9.16,8.16,19.06,1.0,0.26,18.06,4.8,1.07,11.94,-9.06,may,2026,8.07,36.5,17.44,25.6,0.48,1.43,0.68,0.84,0.03
1234,2026-05-19 00:00:00+03:00,13.99,12.63,5.5,1.36,0.18,4.14,2.62,1.13,14.32,-6.68,may,2026,8.05,17.5,12.0,24.63,0.69,0.71,0.49,0.55,0.06
1235,2026-05-20 00:00:00+03:00,6.43,4.85,23.3,1.58,0.32,21.72,2.85,0.05,12.79,-8.21,may,2026,7.87,30.3,7.0,11.85,0.23,2.56,0.59,0.78,0.0
1236,2026-05-21 00:00:00+03:00,6.36,5.47,19.53,0.89,0.33,18.64,4.31,0.54,12.42,-8.58,may,2026,7.85,39.5,19.97,25.44,0.51,1.55,0.78,0.95,0.01
1237,2026-05-22 00:00:00+03:00,4.43,3.68,25.78,0.75,0.43,25.03,2.94,0.54,13.78,-7.22,may,2026,7.83,36.5,10.72,14.4,0.29,2.53,0.74,0.94,0.01
1238,2026-05-23 00:00:00+03:00,4.55,4.15,27.69,0.4,0.32,27.29,3.4,0.16,16.3,-4.7,may,2026,7.81,41.1,13.41,17.56,0.33,2.34,0.76,0.95,0.0
1239,2026-05-24 00:00:00+03:00,6.11,3.7,16.98,2.41,0.42,14.57,1.16,0.87,15.06,-5.94,may,2026,7.79,30.2,13.22,16.92,0.44,1.78,0.78,0.84,0.03
1240,2026-05-25 00:00:00+03:00,2.82,2.27,33.14,0.55,0.33,32.59,1.87,0.24,12.73,-8.27,may,2026,7.77,42.8,9.66,11.93,0.23,3.59,0.81,0.96,0.01
1241,2026-05-26 00:00:00+03:00,8.94,7.73,21.62,1.21,0.34,20.41,5.17,1.91,11.64,-9.36,may,2026,7.75,37.1,15.48,23.21,0.42,1.6,0.67,0.86,0.05
1242,2026-05-27 00:00:00+03:00,6.87,5.7,25.78,1.17,0.45,24.61,4.41,0.59,10.44,-10.56,may,2026,7.73,38.2,12.42,18.12,0.33,2.11,0.69,0.91,0.02
1243,2026-05-28 00:00:00+03:00,7.45,5.64,26.71,1.81,0.41,24.9,4.43,0.37,11.7,-9.3,may,2026,7.71,35.5,8.79,14.43,0.25,2.46,0.61,0.88,0.01
1244,2026-05-29 00:00:00+03:00,6.25,5.51,33.58,0.74,0.24,32.84,4.61,0.23,11.9,-9.1,may,2026,7.62,46.3,12.72,18.23,0.27,2.54,0.7,0.93,0.0
1245,2026-05-30 00:00:00+03:00,7.45,6.88,28.88,0.57,0.13,28.31,4.79,0.92,13.64,-7.36,may,2026,7.6,44.7,15.82,22.7,0.35,1.97,0.7,0.88,0.02
1246,2026-05-31 00:00:00+03:00,5.2,4.34,23.23,0.86,0.25,22.37,1.12,1.16,14.77,-6.23,may,2026,7.59,36.5,13.27,17.61,0.36,2.07,0.75,0.8,0.03
1247,2026-06-01 00:00:00+03:00,5.35,4.2,22.36,1.15,0.26,21.21,0.99,1.81,14.3,-6.7,jun,2026,7.57,30.0,7.64,11.84,0.25,2.53,0.65,0.7,0.06
1248,2026-06-02 00:00:00+03:00,5.61,3.71,20.3,1.9,0.33,18.4,1.38,1.03,15.29,-5.71,jun,2026,7.56,33.1,12.8,16.51,0.39,2.0,0.78,0.85,0.03
1249,2026-06-03 00:00:00+03:00,2.4,1.79,23.6,0.61,0.28,22.99,1.22,0.56,16.47,-4.53,jun,2026,7.55,32.8,9.2,10.99,0.28,2.98,0.84,0.94,0.02
1250,2026-06-04 00:00:00+03:00,7.21,6.76,23.43,0.45,0.13,22.98,1.08,0.42,19.2,-1.8,jun,2026,7.53,38.0,14.57,21.33,0.38,1.78,0.68,0.72,0.01
1251,2026-06-05 00:00:00+03:00,10.88,9.7,10.52,1.18,0.1,9.34,1.2,2.12,17.14,-3.86,jun,2026,7.45,19.4,8.88,18.58,0.46,1.04,0.48,0.51,0.11
1252,2026-06-06 00:00:00+03:00,7.94,7.1,3.5,0.84,0.14,2.66,1.02,0.76,14.44,-6.56,jun,2026,7.43,8.9,5.4,12.5,0.61,0.71,0.43,0.47,0.09
1253,2026-06-07 00:00:00+03:00,4.14,2.78,26.88,1.36,0.42,25.52,1.69,0.8,14.89,-6.11,jun,2026,7.42,44.0,17.12,19.9,0.39,2.21,0.86,0.94,0.02
1254,2026-06-08 00:00:00+03:00,2.21,1.69,27.87,0.52,0.37,27.35,1.25,0.29,16.71,-4.29,jun,2026,7.34,35.6,7.73,9.42,0.22,3.78,0.82,0.95,0.01
1255,2026-06-09 00:00:00+03:00,6.83,5.93,14.0,0.9,0.29,13.1,1.33,1.86,16.5,-4.5,jun,2026,7.33,26.4,12.4,18.33,0.47,1.44,0.68,0.73,0.07
1256,2026-06-10 00:00:00+03:00,4.95,3.45,27.25,1.5,0.35,25.75,1.73,0.77,14.79,-6.21,jun,2026,7.32,40.7,13.45,16.9,0.33,2.41,0.8,0.89,0.02
1257,2026-06-11 00:00:00+03:00,7.49,6.7,10.55,0.79,0.29,9.76,1.09,1.21,13.91,-7.09,jun,2026,7.31,20.4,9.85,16.55,0.48,1.23,0.6,0.64,0.06
1258,2026-06-12 00:00:00+03:00,8.45,6.86,10.94,1.59,0.35,9.35,1.19,1.88,12.95,-8.05,jun,2026,7.31,22.4,11.46,18.32,0.51,1.22,0.63,0.67,0.08
1259,2026-06-13 00:00:00+03:00,12.34,11.15,8.82,1.19,0.15,7.63,2.29,1.47,13.82,-7.18,jun,2026,7.3,28.8,19.98,31.13,0.69,0.93,0.64,0.69,0.05
1260,2026-06-14 00:00:00+03:00,10.65,8.61,13.79,2.04,0.27,11.75,1.97,2.23,11.77,-9.23,jun,2026,7.29,24.7,10.91,19.52,0.44,1.27,0.56,0.62,0.09
1261,2026-06-15 00:00:00+03:00,6.79,5.82,9.12,0.97,0.3,8.15,2.13,1.25,13.28,-7.72,jun,2026,7.29,17.2,8.08,13.9,0.47,1.24,0.58,0.69,0.07
1262,2026-06-16 00:00:00+03:00,3.69,2.94,34.17,0.75,0.46,33.42,2.07,0.28,14.81,-6.19,jun,2026,7.29,44.1,9.93,12.87,0.23,3.43,0.77,0.92,0.01
1263,2026-06-17 00:00:00+03:00,5.48,4.44,22.28,1.04,0.35,21.24,1.61,1.36,15.46,-5.54,jun,2026,7.36,42.0,19.72,24.16,0.47,1.74,0.82,0.87,0.03
1264,2026-06-18 00:00:00+03:00,2.31,1.82,27.05,0.49,0.42,26.56,1.12,0.44,16.03,-4.97,jun,2026,7.35,35.6,8.55,10.37,0.24,3.43,0.82,0.92,0.01
1265,2026-06-19 00:00:00+03:00,1.84,1.19,31.85,0.65,0.34,31.2,0.85,0.17,17.37,-3.63,jun,2026,7.35,43.5,11.65,12.84,0.27,3.39,0.91,0.97,0.0
1266,2026-06-20 00:00:00+03:00,1.95,1.92,35.62,0.03,0.02,35.59,0.93,0.07,19.21,-1.79,jun,2026,7.35,42.5,6.88,8.8,0.16,4.83,0.78,0.87,0.0
1267,2026-06-21 00:00:00+03:00,3.7,2.77,26.49,0.93,0.2,25.56,0.84,1.38,20.28,-0.72,jun,2026,7.35,43.3,16.81,19.58,0.39,2.21,0.86,0.9,0.03
1268,2026-06-22 00:00:00+03:00,1.69,1.32,37.3,0.37,0.33,36.93,0.91,0.17,16.38,-4.62,jun,2026,7.35,46.9,9.6,10.92,0.2,4.29,0.88,0.96,0.0
1269,2026-06-23 00:00:00+03:00,1.76,1.4,23.4,0.36,0.34,23.04,1.08,0.04,13.61,-7.39,jun,2026,7.35,31.0,7.6,9.0,0.25,3.44,0.84,0.96,0.0
1270,2026-06-24 00:00:00+03:00,8.46,7.58,14.94,0.88,0.29,14.06,1.39,1.21,15.65,-5.35,jun,2026,7.28,25.2,10.26,17.84,0.41,1.41,0.58,0.62,0.05
1271,2026-06-25 00:00:00+03:00,3.21,1.9,21.93,1.31,0.47,20.62,1.06,0.76,15.15,-5.85,jun,2026,7.28,33.3,11.37,13.27,0.34,2.51,0.86,0.93,0.02
1272,2026-06-26 00:00:00+03:00,5.28,4.56,21.27,0.72,0.2,20.55,1.16,0.81,16.13,-4.87,jun,2026,7.29,29.5,8.23,12.79,0.28,2.31,0.64,0.71,0.03
1273,2026-06-27 00:00:00+03:00,3.95,3.3,29.32,0.65,0.37,28.67,1.41,0.28,20.03,-0.98,jun,2026,7.29,43.0,13.68,16.98,0.32,2.53,0.81,0.88,0.01
1274,2026-06-28 00:00:00+03:00,7.85,7.21,10.73,0.64,0.11,10.09,1.17,1.32,18.56,-2.44,jun,2026,7.29,17.3,6.57,13.78,0.38,1.26,0.48,0.52,0.08
1275,2026-06-29 00:00:00+03:00,1.77,1.46,28.8,0.31,0.31,28.49,0.96,0.04,20.75,-0.25,jun,2026,7.3,42.0,13.2,14.66,0.31,2.86,0.9,0.96,0.0
1276,2026-06-30 00:00:00+03:00,2.12,1.56,32.18,0.56,0.38,31.62,1.19,0.2,19.91,-1.09,jun,2026,7.31,45.1,12.92,14.48,0.29,3.11,0.89,0.97,0.0
1277,2026-07-01 00:00:00+03:00,8.17,7.2,15.9,0.97,0.18,14.93,1.02,1.21,18.61,-2.39,jul,2026,7.31,30.9,15.0,22.2,0.49,1.39,0.68,0.71,0.04
1278,2026-07-02 00:00:00+03:00,8.07,7.04,18.25,1.03,0.21,17.22,0.9,1.96,16.95,-4.05,jul,2026,7.32,26.8,8.55,15.59,0.32,1.72,0.55,0.58,0.07
1279,2026-07-03 00:00:00+03:00,12.93,11.82,10.97,1.11,0.21,9.86,1.17,1.07,16.35,-4.65,jul,2026,7.33,20.9,9.93,21.75,0.48,0.96,0.46,0.48,0.05
1280,2026-07-04 00:00:00+03:00,8.39,7.48,13.12,0.91,0.3,12.21,1.06,0.66,14.98,-6.02,jul,2026,7.41,21.5,8.38,15.86,0.39,1.36,0.53,0.57,0.03
1281,2026-07-05 00:00:00+03:00,4.5,3.62,12.66,0.88,0.33,11.78,1.34,1.09,15.32,-5.68,jul,2026,7.42,18.4,5.74,9.36,0.31,1.97,0.61,0.72,0.06
1282,2026-07-06 00:00:00+03:00,21.79,21.21,4.25,0.58,0.25,3.67,3.38,0.91,12.49,-8.51,jul,2026,7.44,11.2,6.95,28.16,0.62,0.4,0.25,0.28,0.08
1283,2026-07-07 00:00:00+03:00,7.4,6.16,13.47,1.24,0.26,12.23,3.74,1.26,12.88,-8.12,jul,2026,7.45,25.6,12.13,18.29,0.47,1.4,0.66,0.83,0.05
1284,2026-07-08 00:00:00+03:00,15.86,14.2,6.73,1.66,0.21,5.07,2.68,1.47,13.58,-7.42,jul,2026,7.46,19.9,13.17,27.37,0.66,0.73,0.48,0.53,0.07
1285,2026-07-09 00:00:00+03:00,8.72,7.54,8.29,1.18,0.19,7.11,1.62,1.85,15.62,-5.38,jul,2026,7.47,17.3,9.01,16.55,0.52,1.05,0.54,0.6,0.11
1286,2026-07-10 00:00:00+03:00,11.79,10.38,18.76,1.41,0.28,17.35,1.87,1.76,17.84,-3.16,jul,2026,7.56,31.8,13.04,23.42,0.41,1.36,0.56,0.61,0.06
1287,2026-07-11 00:00:00+03:00,4.9,3.81,20.87,1.09,0.33,19.78,1.95,0.45,19.35,-1.65,jul,2026,7.57,32.5,11.63,15.44,0.36,2.1,0.75,0.86,0.01
1288,2026-07-12 00:00:00+03:00,7.09,6.3,12.64,0.79,0.34,11.85,1.98,0.5,20.99,-0.01,jul,2026,7.59,21.2,8.56,14.86,0.4,1.43,0.58,0.66,0.02
1289,2026-07-13 00:00:00+03:00,8.2,7.01,14.13,1.19,0.28,12.94,1.65,1.32,17.67,-3.33,jul,2026,7.61,26.4,12.27,19.28,0.46,1.37,0.64,0.7,0.05
1290,2026-07-14 00:00:00+03:00,2.33,2.02,30.0,0.31,0.25,29.69,1.68,0.15,19.11,-1.89,jul,2026,7.62,43.2,13.2,15.22,0.31,2.84,0.87,0.97,0.0
1291,2026-07-15 00:00:00+03:00,5.69,5.48,27.75,0.21,0.27,27.54,2.07,0.19,19.35,-1.65,jul,2026,7.71,37.6,9.85,15.33,0.26,2.45,0.64,0.74,0.01
1292,2026-07-16 00:00:00+03:00,4.03,3.52,28.29,0.51,0.17,27.78,1.7,0.33,19.71,-1.29,jul,2026,7.73,42.0,13.71,17.23,0.33,2.44,0.8,0.88,0.01
1293,2026-07-17 00:00:00+03:00,6.77,6.22,29.02,0.55,0.26,28.47,2.19,0.16,20.35,-0.65,jul,2026,7.75,39.8,10.78,17.0,0.27,2.34,0.63,0.73,0.0
1294,2026-07-18 00:00:00+03:00,10.65,10.35,4.98,0.3,0.07,4.68,1.71,0.43,19.01,-1.99,jul,2026,7.77,9.3,4.32,14.67,0.46,0.63,0.29,0.33,0.05
1295,2026-07-19 00:00:00+03:00,8.97,8.19,8.34,0.78,0.24,7.56,1.74,0.71,15.78,-5.22,jul,2026,7.79,16.4,8.06,16.25,0.49,1.01,0.5,0.56,0.04
1296,2026-07-20 00:00:00+03:00,5.49,4.96,16.55,0.53,0.21,16.02,1.27,0.91,15.6,-5.4,jul,2026,7.81,29.1,12.55,17.51,0.43,1.66,0.72,0.77,0.03
1297,2026-07-21 00:00:00+03:00,2.55,2.12,19.62,0.43,0.24,19.19,1.83,0.3,14.15,-6.85,jul,2026,7.83,27.5,7.88,10.0,0.29,2.75,0.79,0.96,0.01
1298,2026-07-22 00:00:00+03:00,11.96,11.04,9.07,0.92,0.18,8.15,3.02,1.63,12.88,-8.12,jul,2026,7.85,22.9,13.83,24.87,0.6,0.92,0.56,0.63,0.07
1299,2026-07-23 00:00:00+03:00,5.01,3.94,20.54,1.07,0.35,19.47,1.79,1.2,15.5,-5.5,jul,2026,7.87,29.1,8.56,12.5,0.29,2.33,0.68,0.8,0.04
1300,2026-07-24 00:00:00+03:00,4.56,2.98,21.8,1.58,0.34,20.22,1.25,1.58,14.65,-6.35,jul,2026,8.05,34.2,12.4,15.38,0.36,2.22,0.81,0.88,0.05
1301,2026-07-25 00:00:00+03:00,8.92,7.83,8.97,1.09,0.19,7.88,2.04,1.43,16.98,-4.02,jul,2026,8.07,16.7,7.73,15.56,0.46,1.07,0.5,0.57,0.09
1302,2026-07-26 00:00:00+03:00,16.83,16.08,3.61,0.75,0.04,2.86,1.23,1.3,16.26,-4.74,jul,2026,8.09,9.3,5.69,21.77,0.61,0.43,0.26,0.28,0.14
1303,2026-07-27 00:00:00+03:00,3.54,3.15,8.23,0.39,0.16,7.84,1.07,0.82,15.08,-5.92,jul,2026,8.12,12.3,4.07,7.22,0.33,1.7,0.56,0.66,0.07
1304,2026-07-28 00:00:00+03:00,2.32,1.9,13.33,0.42,0.3,12.91,1.14,0.39,14.8,-6.2,jul,2026,8.14,16.7,3.37,5.27,0.2,3.17,0.64,0.82,0.02
1305,2026-07-29 00:00:00+03:00,4.89,4.73,32.77,0.16,0.04,32.61,2.08,0.36,17.16,-3.84,jul,2026,8.16,37.7,4.93,9.66,0.13,3.9,0.51,0.65,0.01
1306,2026-07-30 00:00:00+03:00,5.95,5.1,18.66,0.85,0.25,17.81,2.01,0.9,19.31,-1.69,jul,2026,8.19,33.6,14.94,20.04,0.44,1.68,0.75,0.83,0.03
1307,2026-07-31 00:00:00+03:00,6.24,5.06,10.63,1.18,0.19,9.45,1.44,1.74,19.47,-1.53,jul,2026,8.22,19.8,9.17,14.23,0.46,1.39,0.64,0.72,0.09
1308,2026-08-01 00:00:00+03:00,8.13,7.81,25.21,0.32,0.09,24.89,4.29,0.61,16.66,-4.34,aug,2026,8.4,36.7,11.49,19.3,0.31,1.9,0.6,0.77,0.02
1309,2026-08-02 00:00:00+03:00,2.86,1.96,23.33,0.9,0.34,22.43,1.36,0.07,16.39,-4.61,aug,2026,8.42,33.3,9.97,11.93,0.3,2.79,0.84,0.94,0.0
1310,2026-08-03 00:00:00+03:00,3.11,2.18,22.08,0.93,0.4,21.15,1.17,0.72,17.06,-3.94,aug,2026,8.45,32.9,10.82,13.0,0.33,2.53,0.83,0.91,0.02
1311,2026-08-04 00:00:00+03:00,3.96,3.3,19.06,0.66,0.33,18.4,1.65,0.29,16.65,-4.35,aug,2026,8.48,32.7,13.64,16.94,0.42,1.93,0.81,0.89,0.01
1312,2026-08-05 00:00:00+03:00,6.25,5.57,12.59,0.68,0.12,11.91,1.54,1.05,15.7,-5.3,aug,2026,8.5,21.3,8.71,14.28,0.41,1.49,0.61,0.68,0.05
1313,2026-08-06 00:00:00+03:00,3.27,2.46,21.15,0.81,0.35,20.34,1.14,1.22,19.57,-1.43,aug,2026,8.53,31.2,10.05,12.51,0.32,2.49,0.8,0.88,0.04
1314,2026-08-07 00:00:00+03:00,5.28,4.03,20.68,1.25,0.32,19.43,1.15,1.79,16.6,-4.4,aug,2026,8.56,29.8,9.12,13.15,0.31,2.27,0.69,0.76,0.06
1315,2026-08-08 00:00:00+03:00,6.87,5.49,18.59,1.38,0.35,17.21,3.64,1.04,15.66,-5.34,aug,2026,8.67,34.1,15.51,21.0,0.45,1.62,0.74,0.89,0.03
1316,2026-08-09 00:00:00+03:00,3.34,2.6,22.69,0.74,0.39,21.95,2.57,0.03,17.55,-3.45,aug,2026,8.7,34.5,11.81,14.41,0.34,2.39,0.82,1.0,0.0
1317,2026-08-10 00:00:00+03:00,8.9,8.25,5.39,0.65,0.13,4.74,1.52,0.74,17.29,-3.71,aug,2026,8.8,11.4,6.01,14.26,0.53,0.8,0.42,0.47,0.06
1318,2026-08-11 00:00:00+03:00,11.06,9.02,10.36,2.04,0.18,8.32,1.96,2.95,13.72,-7.28,aug,2026,8.83,24.5,14.14,23.16,0.58,1.06,0.61,0.67,0.12
1319,2026-08-12 00:00:00+03:00,6.15,4.51,15.33,1.64,0.3,13.69,3.53,0.98,12.9,-8.1,aug,2026,8.86,25.2,9.87,14.38,0.39,1.75,0.69,0.91,0.04
1320,2026-08-13 00:00:00+03:00,9.09,8.2,9.04,0.89,0.16,8.15,3.21,1.62,13.78,-7.22,aug,2026,8.97,19.2,10.16,18.36,0.53,1.05,0.55,0.67,0.08
1321,2026-08-14 00:00:00+03:00,7.3,6.72,14.33,0.58,0.19,13.75,2.94,1.44,16.78,-4.22,aug,2026,9.0,22.5,8.17,14.89,0.36,1.51,0.55,0.68,0.06
1322,2026-08-15 00:00:00+03:00,4.54,3.35,17.75,1.19,0.33,16.56,2.47,0.78,19.9,-1.1,aug,2026,9.03,28.8,11.05,14.4,0.38,2.0,0.77,0.93,0.03
1323,2026-08-16 00:00:00+03:00,10.01,9.46,6.66,0.55,0.15,6.11,1.48,0.47,16.7,-4.3,aug,2026,9.06,10.4,3.74,13.2,0.36,0.79,0.28,0.32,0.05
1324,2026-08-17 00:00:00+03:00,6.37,4.44,10.83,1.93,0.29,8.9,1.87,0.9,15.24,-5.76,aug,2026,9.09,23.1,12.27,16.71,0.53,1.38,0.73,0.83,0.04
1325,2026-08-18 00:00:00+03:00,8.91,7.4,15.56,1.51,0.25,14.05,4.76,2.12,13.84,-7.16,aug,2026,9.12,23.7,8.14,15.54,0.34,1.53,0.52,0.76,0.09
1326,2026-08-19 00:00:00+03:00,7.88,7.07,19.88,0.81,0.23,19.07,5.43,1.32,12.44,-8.56,aug,2026,9.32,30.1,10.22,17.29,0.34,1.74,0.59,0.86,0.04
1327,2026-08-20 00:00:00+03:00,12.45,10.99,7.24,1.46,0.15,5.78,4.13,2.4,12.84,-8.16,aug,2026,9.35,19.8,12.56,23.55,0.63,0.84,0.53,0.65,0.12
